x_1,x_2
1.4283033630,2.8854165252
1.8474334315,6.8040612469
1.1956507454,2.5296343754
2.0804009431,7.3395253672
1.8615356461,6.5106355897
2.6875981773,2.0805033451
2.3533650368,3.4913847518
2.8198502630,4.4908075305
2.1436304855,2.8305175097
1.6577981973,5.1733613406
3.2206125820,3.2112265213
1.7119794927,4.2687986942
2.6688868199,5.8867577233
2.4189775904,4.0549706645
3.5175657536,4.7280507394
2.1506530004,2.5756186534
1.3070852605,6.1572981039
2.5591001901,7.3552945542
2.7075541225,2.0934703541
1.4662684596,3.1931138363
2.2797744107,3.5632687090
1.1225532787,3.3495812883
1.2162756421,4.2345739994
3.0988982870,4.0775580273
1.2887921705,2.5816034514
1.8432587990,5.8149210215
2.9339847931,4.5643485043
3.1005131153,3.2548212723
1.3007416154,5.0550083350
1.4360500580,3.6061428635
1.6323139786,6.5089237563
1.0127593586,2.6647613409
3.6305024916,2.4920200839
2.8440987926,5.2651188603
2.5316195552,5.6796147031
2.9597115415,4.4542899423
1.6001679178,3.6577839967
2.6600949468,5.8642180186
3.2957340633,4.5543227657
2.5682748286,5.0015675396
3.6825192666,5.0666984234
1.7271731742,5.5164406777
2.6046340962,6.1938666637
2.4439419864,2.3396996596
2.7837511061,3.3626918725
3.6818105451,2.7880232004
1.3498895933,5.0463486529
1.2466180561,5.7840452644
2.3681189749,3.8913498308
2.8624430981,4.7689721647
3.2382763878,2.6210456432
2.3109236024,4.0063804437
1.7546805996,2.1856417451
2.6336787533,7.1217503255
2.1121954924,5.5602176449
1.9605320660,2.7094327734
3.0369554135,6.3270763173
3.1169963855,3.9111134019
2.8596489254,3.9586630061
3.4744386696,4.3332150034
2.7372392776,5.0230533169
1.6324017102,5.3823233416
2.7039748387,6.5688130667
3.6919780574,5.7539071169
2.2880972716,7.3154679699
2.2802383991,6.0029729275
3.2035724467,4.6095790331
3.2864268335,4.8685629023
2.6837594187,5.3171677192
1.5849011319,2.0385782885
2.9164644760,4.2688121147
1.6884589140,3.6008228800
1.9003042939,2.2423984472
2.7472626110,5.6217179555
1.2309536907,4.7450658326
3.2945438970,2.0550066671
1.8929000605,2.3647057966
1.2514171326,6.9771622851
3.4421945528,5.3599946650
3.0449802010,5.3943853046
1.4015180404,2.6986746484
2.0214257684,4.7266892123
1.4877589111,7.3805276658
3.1792972008,3.7683002424
3.0088792446,4.0648714118
2.4970125504,5.0285229529
2.7334268698,6.3498899607
1.1861324323,7.0657531008
2.2401258768,3.1028652965
3.6765054299,2.6291550225
3.4523031028,3.4063638109
2.2560304958,4.6776722386
3.3378166086,3.8119827282
1.9871228759,2.8759531309
1.1043073962,2.4592020115
