x_1,x_2
3.4272269262,6.6105543003
1.2339417259,2.6035484307
3.5087783054,6.4246768954
2.4147474314,5.3426727104
3.3867474020,2.5287187784
3.3772387535,6.6730554359
1.5713037613,5.7502122435
2.4525649951,2.0849659779
2.8470714245,6.1374194560
1.4562176755,2.1111688591
1.5072319687,3.9364635590
1.0300384990,4.0415722085
1.1808976763,2.3842665593
2.1492902796,7.3589907234
1.8572668497,4.4004379810
1.6463734399,2.7102326190
3.4015693146,2.4914139289
2.2737747140,2.8304677601
1.6848611763,6.7540611528
1.4255626286,6.2553850416
1.6890593776,4.0324918103
1.3567114870,6.5949826711
2.5344088196,6.4114267304
3.1896953117,3.5267196397
2.4506261951,4.8021325622
2.2723073196,4.3668299038
1.5159409878,6.3394610010
2.6004018895,5.4261958934
1.4619793137,4.7857283481
2.8735213011,6.1462527167
1.4595925521,3.9817258684
3.4463975865,7.2710367860
1.0786178878,3.6894611089
1.9677850141,3.0532934435
3.1167837923,4.2675330445
2.3894213595,5.8405574337
2.7314120001,6.8409667122
3.5674887191,5.8798626258
1.6388213940,2.9492232972
2.9515634394,4.7199265821
3.0476751431,2.3270205622
3.4455519356,2.1625749990
3.1353433972,5.7771867962
2.5769838601,2.4160980971
1.8378197383,4.4807301156
1.0945630886,6.2582135351
3.1702919174,5.3174987011
2.7850139333,4.6048867928
3.6681908521,2.9399422571
3.0230027839,4.1533750943
1.5838340936,5.2655070906
3.0223269327,6.0956655097
1.8147566414,3.5080997428
1.3513419052,4.3523363905
1.9391071277,2.6154794488
2.7345014897,5.0975824194
1.8861243004,3.1149602381
1.5868924363,5.8209135042
1.9310788839,5.0704709369
1.9121318269,2.5788804897
3.0178057905,7.0081531220
3.0105169221,7.1543908415
3.1780472710,6.7006919419
2.2385592059,3.9993775294
1.1477672733,3.3453757205
1.6726913258,5.9966245559
3.5119568001,4.8916124962
2.3911184099,5.3508108219
1.9356224481,5.1824154923
2.1889977232,5.3344871997
3.2943077425,4.8744398948
2.0525785731,2.8879076168
1.8908431293,2.7614007355
2.2977415382,3.4223371429
2.0651821977,4.2277858322
2.6094492269,2.7937219545
2.7312204389,5.4130249250
3.6254122421,2.7809546667
3.0524416268,4.2255861331
1.4394023259,3.2689080579
2.6985140419,3.2925841096
1.1919668064,2.8328348665
3.6736775701,5.0108387910
1.5878493830,2.1098914454
1.1334335578,2.6604833472
2.5461193371,6.5639890137
2.8640997870,5.7765527761
2.8098964915,2.1584963685
3.1342627633,2.4902544183
1.6246907718,4.9722605972
2.9870883949,6.7380540449
1.7256875418,4.0031515923
2.6564668714,6.1269699691
3.6281883182,3.4953516223
1.2697373046,4.2052977809
3.6277280505,3.1849953284
1.6815239022,4.5961998770
2.4304035978,5.2226636579
1.2060110754,3.2188641888
2.1449926181,4.7906799694
1.4521048169,4.2759729323
3.0593444684,5.9128530362
2.5929984062,6.6051921738
1.3426829320,5.1456886481
2.3714987824,5.7414124968
2.2681526469,4.1351009929
3.2662402256,5.7716582070
3.5211745917,4.4059819675
3.6422405445,6.8635926553
2.1017135574,6.6368458559
2.0753250970,7.2264700902
3.5676518699,4.5998510500
1.7435997533,7.3819579855
1.2896308754,5.5917049722
3.5613158292,2.3737653789
2.9976864814,6.7379365994
2.4858008214,6.0713187815
2.7873835323,3.1081552954
